time,open,high,low,close,Basis,Upper,Lower,Volume,Volume MA,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,ADX,+DI,-DI
2025-06-25,21749.8,21832.4,21708.45,21804.8,21687.0925,22139.694889822815,21234.490110177183,26185978,25222608.7,55.04984088635135,55.39933266465731,,,,,9.863570512973556,25.497760778236284,20.774160370193407
2025-06-26,21835.9,21860.8,21665.35,21808.2,21698.034999999996,22151.23766559132,21244.83233440867,32308180,25895551.25,55.1442459771043,55.335694496289825,,,,,9.679924996323374,24.122187930109448,20.843080747417392
2025-06-27,21850.85,22001,21823.6,21928.6,21722.362499999996,22170.19252006747,21274.53247993252,34537236,25888792.9,58.47048385745851,55.29068145522899,,,,,10.071083229383992,26.756288161521617,19.713293228239337
2025-06-30,22036.25,22079.1,21934.2,22038.7,21754.592499999995,22196.021162723522,21313.16383727647,27283280,26436349.9,61.29684120678117,55.272060214682526,,,,,10.727749981366404,27.851801217815073,18.85416815945663
2025-07-01,22097.9,22124.05,21856.2,22041.25,21788.944999999996,22206.68961205179,21371.200387948204,28520963,26898403.65,61.36242817709689,55.10695473414512,,,,,10.915813651661612,25.704713390671067,19.645618225385153
2025-07-02,22030.4,22176.1,21996.5,22110.8,21825.899999999994,22219.53348815714,21432.26651184285,29448568,27474145.25,63.19443177518845,55.12400076578312,,,,,11.303030846639318,25.877480108411138,18.609677888117393
2025-07-03,22155.75,22238.35,22103.95,22204.25,21853.902499999993,22270.840780173472,21436.964219826514,23298446,27188919.75,65.5575089529832,55.43867852638162,,,,,11.915785385041795,26.71066666570118,17.851080786675162
2025-07-04,22261.15,22409.9,22196.65,22384.6,21888.91249999999,22357.438355075876,21420.386644924107,28348838,27734124.35,69.6124256582759,55.954733684024646,,,69.6124256582759,,13.12399266656174,30.20978966179484,16.688647797092745
2025-07-07,22401.55,22418.2,22262.4,22365.05,21915.824999999993,22426.89166639401,21404.758333605976,15261483,27299123.6,68.66866625033688,57.330853227821514,,,,,14.275314049656338,28.997071745683236,15.875278346387008
2025-07-08,22383.4,22400.15,21987.65,22165.9,21926.719999999994,22449.228170653292,21404.211829346696,21722602,27097441.5,59.77800298470512,58.13604125805749,,,,,13.7657897202593,25.45912448286613,22.064966526294437
2025-07-09,22109.75,22267.2,22073.15,22208.5,21934.287499999995,22468.38797451185,21400.18702548814,27477495,26690857.9,60.94290516315815,59.29102528816553,,,,,13.292659985819197,23.977058650872785,20.78048665367721
2025-07-10,22175.95,22198.75,21973.75,22076.8,21936.319999999996,22472.26175187095,21400.378248129044,22314700,26060697.5,55.58332005957133,59.71511610696681,55.58332005957133,,,,12.345377992524186,22.286817306180343,22.300511001981565
2025-07-11,22172.9,22346.8,22124.85,22225.9,21948.35749999999,22498.764982938526,21397.950017061456,37322395,26705221.95,59.88458200508113,60.4202728637407,,,,,12.15421798142934,24.90044812134087,20.50968021997161
2025-07-14,22166.5,22502.3,22118.65,22410.35,21966.902499999993,22552.223415801378,21381.581584198608,40525718,27701997.45,64.46861406505656,61.35816407279635,,,,,12.61445805376042,26.6110763384396,18.265179254891564
2025-07-15,22513.5,22688.65,22373.85,22665.7,22019.047499999993,22655.998403503774,21382.096596496212,42312825,28011346.85,69.64074306466969,62.40037137124766,,,69.64074306466969,,13.699620727612496,29.48434696375325,16.654609408531556
2025-07-16,22678.6,22694.85,22562.25,22593.9,22069.32249999999,22720.932641476436,21417.712358523546,39757687,28575561.3,66.70065353852482,63.225829054206265,,,,,14.728089891985748,28.530191856509465,16.01406294179471
2025-07-17,22647.6,22794.2,22625.85,22680.35,22131.247499999994,22767.787779538437,21494.70722046155,26144404,28657835.55,68.4289242704391,63.937146226562035,,,,,16.017597109445553,29.770859101766963,15.071123248009604
