time,open,high,low,close,Basis,Upper,Lower,Volume,Volume MA,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,ADX,+DI,-DI
2021-06-07,14126.95019531,14530.95019531,13920.20019531,14464.04980469,12981.547460939497,14653.115738662751,11309.979183216243,129966000,154817800,71.8973768561865,61.462735694673924,,,71.8973768561865,71.8973768561865,26.280321295893046,29.933429447721988,14.026393337221819
2021-06-14,14447.75,14525.34960938,13855.09960938,14030.59960938,13074.564941408496,14762.16467724744,11386.965205569553,97207000,150585400,63.87508137053928,62.31072002153677,63.87508137053928,,,,26.791853408245437,27.385101890354697,13.659170397180064
2021-06-21,13949.54980469,14179.59960938,13899.65039063,14069.59960938,13130.512402345998,14871.322624563303,11389.702180128692,67083678,142241833.9,64.26147707984612,63.61560382150193,,,,,27.266847512572657,26.375104875924222,13.155403006575323
2021-06-28,14120.34960938,14575.29980469,14095,14529.65039063,13217.707421877498,15052.851433471526,11382.56341028347,93799542,139707661,68.53667203367124,65.03514444253602,,,,,28.299128670173744,29.847685155252602,12.274727092423952
2021-07-05,14575.34960938,14597.90039063,14240.29980469,14360.20019531,13318.3474121115,15172.211213606464,11464.483610616535,56238699,136478845.95,65.43189916057769,65.83511929071561,,,,,29.289276489557363,28.706423516619118,11.679313086468934
2021-07-12,14409.15039063,14715.15039063,14322.79980469,14635.04980469,13453.704882814496,15276.778350672645,11630.631414956348,70266327,132998212.3,67.96671295531783,66.39906687503616,,,,,30.37678516685784,28.770256934849044,11.046200578914156
2021-07-19,14556.75,14707,14453.95019531,14597.84960938,13573.959863283497,15365.485418687229,11782.434307879765,52016579,130423691.25,67.24795215309695,66.76788727135767,,,,,31.38661465292256,27.726324760645962,10.645387884987148
2021-07-26,14604.65039063,14713.15039063,13794.90039063,14425.29980469,13686.012353517997,15394.238922723292,11977.785784312702,149204169,134390499.7,63.873798931892125,66.84407533822034,,,,,30.160451122558747,24.283052004840123,18.23661681312902
2021-08-02,14516,14743.29980469,14381.65039063,14517.5,13828.532373048996,15298.179540035797,12358.885206062196,102364982,134594298.8,64.88758992569981,66.90062849861448,,,,,29.084501231875965,23.485130871563427,17.324099122800547
2021-08-09,14589.75,14622.15039063,13930.29980469,14049.04980469,13936.824853517997,15105.506110880324,12768.14359615567,121679401,135212968.85,56.25047678466931,66.1739281493065,,,,,27.09181904850887,21.29035968984714,21.801842874635916
2021-08-16,14036.40039063,14184.15039063,13601.29980469,13711.15039063,14003.527392580498,14937.152687674916,13069.90209748608,98522346,137299486.15,50.979278565519074,64.990087175265,50.979278565519074,,,,25.946998531238858,19.62631623101898,24.509667969083697
2021-08-23,13856.79980469,13965.79980469,13578.90039063,13948.70019531,14051.194921876997,14863.527448646366,13238.862395107628,129702424,136856257.35,54.22676027794721,63.97441518111209,,,,,24.93017086044673,18.587750432804626,23.51905107539656
2021-08-30,13975.09960938,14553.40039063,13960.79980469,14485.65039063,14113.764941408497,14854.369163959564,13373.16071885743,84903846,129715949.65,60.58318055089282,63.49131996492078,,,,,23.673410303008176,25.01468142228168,21.59557529423755
2021-09-06,14540.95019531,14562.25,14247.79980469,14329.84960938,14164.269921877498,14813.529633828093,13515.010209926902,49401265,119795762.9,58.06361682682333,62.72013381947706,,,,,22.524671599201707,24.04243796803135,20.649818209845588
2021-09-13,14339.29980469,14557.95019531,14258.04980469,14355.15039063,14208.564941408997,14778.09677620859,13639.033106609404,80725077,113030716.75,58.36642387361695,61.75363717786495,,,,,21.457985659952836,23.007546105099276,19.760959564777593
2021-09-20,14281,14457.70019531,14033.40039063,14289.15039063,14235.667480471497,14764.947248408971,13706.387712534022,64508313,103632032.4,57.206014089912266,61.27727522924874,,,,,19.960153508346277,21.591492740041783,21.803405449345597
2021-09-27,14297.54980469,14604.70019531,13956.15039063,14587.65039063,14270.775000002997,14795.619607453686,13745.930392552309,118949918,99187378.3,60.98412522665001,61.04317866830616,,,,,18.8602861331212,21.690335425603617,19.79764930740973
2021-10-04,14649.09960938,14938.25,14435.75,14514.79980469,14296.829980471997,14815.773084793105,13777.88687615089,117250712,98116913.9,59.60113249200896,60.404925843901715,,,,,18.584605783690225,24.876006370324145,18.386327029668045
2021-10-11,14588.5,14802.40039063,14502.79980469,14728.65039063,14336.557519534497,14859.976992792674,13813.13804627632,76201443,94214136.05,62.30362656344994,60.181477801249734,,,62.30362656344994,62.30362656344994,18.328616887790034,23.787208350890158,17.581575810499288
2021-10-18,14771.25,14795.90039063,13891.84960938,13949.65039063,14328.962548831498,14869.916253632668,13788.008844030328,114449200,93722046.05,49.35229058175695,58.85187620313825,,,,,17.496694190897617,20.825173631985344,23.80738705144542
2021-10-25,13945.09960938,14202.15039063,13587.25,13879.34960938,14299.727539065998,14870.685342480043,13728.769735651953,128568888,93652190.45,48.374987019660196,57.50380726503562,,,,,17.336934482712966,19.084475279281364,25.957980240714928
2021-11-01,13952.09960938,14098.45019531,13818.29980469,13948.20019531,14295.607568362499,14875.394807631517,13715.82032909348,78408360,92712258.45,49.43116542772182,56.47219058616631,,,,,17.18858618225579,18.332626124937395,24.935343505522813
2021-11-08,13912.20019531,14061.25,13639.54980469,13774.65039063,14280.860107425,14896.771342185431,13664.948872664569,115827826,95149465.85,46.83037182068213,55.18238929295076,,,,,17.407226696604784,17.2321343118277,25.983007528356136
2021-11-15,13790.45019531,14016.95019531,13388.65039063,13481.40039063,14228.447607425001,14924.009405708275,13532.885809141728,112877976,96103387.55,42.73849252949076,54.21724756043801,,,,,18.075817431373142,15.718181815291404,27.208609343875395
2021-11-22,13513.34960938,13990.40039063,13152.54980469,13797.09960938,14200.292578128501,14917.492593976944,13483.092562280059,160243948,101303650,48.00559745164664,54.00484176658998,,,,,19.09675973284444,13.957196599713242,27.317362675227386
2021-11-29,13910.95019531,13998.15039063,13380.5,13443.84960938,14140.732568363,14900.222336210032,13381.242800515969,150627722,105321719.75,43.21552251416609,53.21832478346276,,,,,20.019281332104242,12.919677543488143,25.08611568048994
2021-12-06,13463.54980469,13527.20019531,13132.54980469,13446.09960938,14083.145068363001,14869.447312123437,13296.842824602565,119085135,108675147.55,43.25436150586276,51.98055199453204,,,,,21.288751290492026,12.23218585661701,27.094455332141024
2021-12-13,13537.59960938,13604.5,13152.95019531,13230.70019531,14023.415087894002,14875.423899982266,13171.406275805737,126541400,107542009.1,40.40516820442096,50.71923423578902,40.40516820442096,,,,22.194425077503922,12.532875400122949,25.42723600649509
2021-12-20,13177.15039063,13677.79980469,13005.20019531,13491.25,13972.102587894002,14822.516064581367,13121.689111206637,127540884,108800804.2,45.11471234229893,49.77268341212344,,,,,23.290262253158357,11.406931435645568,25.116371628661426
2021-12-27,13491.40039063,14254.09960938,13472.09960938,14223,13980.800097659501,14837.716792603042,13123.883402715961,126583200,109045994.15,55.702518293146525,49.66529085521161,,,55.702518293146525,,22.490525184749963,17.705115092408903,22.576785282018072
2022-01-03,14247.65039063,14280,13841.95019531,13857.95019531,13988.1400878935,14838.179467597587,13138.100708189413,85214515,108380602.6,50.47167380562302,48.91440146799539,,,,,21.676862296517854,17.027165073459184,21.278842621258352
2022-01-10,13896.04980469,14097.45019531,13765.25,13964.15039063,13988.912597659499,14838.83527652618,13138.989918792817,118889266,107839944.7,51.88719233419003,48.363405742436896,,,,,21.09607809758594,16.263557831479584,21.36000132810651
2022-01-17,13954.75,13970.15039063,13150.70019531,13243.04980469,13926.782568362498,14803.618112854409,13049.947023870587,132769346,110233219.7,42.91794427902712,46.97871415069242,,,,,21.74181703913906,14.532272718717074,27.069584503166173
2022-01-24,13225.09960938,13238.59960938,12767.40039063,12983.04980469,13859.442578127997,14806.192583610113,12912.692572645881,134943788,114510345.85,40.21844438239592,46.32629656502377,,,,,22.911215048306005,13.625585887173068,30.408448951303892
2022-01-31,13081.09960938,13688.54980469,13068.84960938,13580.29980469,13820.700048830997,14746.319046633305,12895.081051028688,127691386,116858661.3,48.26798814521462,46.31865378827765,,,,,22.752716837164353,18.17073067474739,27.652605391988313
2022-02-07,13569.15039063,13646.5,13313.5,13510.29980469,13781.757519533994,14690.649682833286,12872.865356234703,125330754,119899783.35,47.46136470072565,46.17795373634936,,,,,22.60553992681853,17.370518820485977,26.43482592940268
2022-02-14,13334.59960938,13519.75,13162.54980469,13208.79980469,13712.814990236995,14574.694401631943,12850.935578842047,110808456,119492710.25,44.047058153973076,45.97914561729872,,,,,22.733884164242163,16.529612900315144,27.20088645519287
2022-02-21,13168.40039063,13221.59960938,12467.90039063,12899.84960938,13632.067480471494,14480.773608660116,12783.361352282873,100446980,118652523.65,40.80748383644852,45.84121642493856,,,,,23.869343967691403,14.891498993802903,33.63897839032896
2022-02-28,12807.40039063,12946.20019531,12478.09960938,12600.15039063,13525.642480471495,14330.296896861439,12720.988064081552,106381312,120161517.1,37.895801719646606,45.11908815836712,37.895801719646606,,,,24.923699499465695,13.965793515697692,31.547866771092423
2022-03-07,12436.75,13426.5,12290.90039063,13399,13498.109960939992,14280.214617163148,12716.005304716835,142342660,121556190.1,48.45346321862933,45.493226780114504,,,,,24.60426433675911,17.923818390922186,27.140117572805078
2022-03-14,13420.34960938,13566.15039063,13250.09960938,13546.04980469,13481.444970705494,14244.313057272702,12718.576884138285,100014300,120128460.7,50.13395280545451,45.98462615865677,,,,,23.96831136955238,18.979368967904268,26.04928282135467
2022-03-21,13632.09960938,13785.65039063,13400.90039063,13607.04980469,13464.38745117449,14199.49772081966,12729.277181529322,123421344,122379109.9,50.84978596684907,46.73067028454449,,,,,22.860578952131586,20.885015535928133,24.74537262338887
2022-03-28,13642.20019531,13840.90039063,13491.90039063,13579.90039063,13454.649951174495,14178.130332683673,12731.169569665317,98017857,121488611.45,50.50230312597344,47.1154981976641,,,,,21.702737652596177,20.649406606788187,23.591801190607004
2022-04-04,13630.45019531,13972.45019531,13571.45019531,13838.59960938,13472.509912111995,14215.132494865278,12729.887329358711,84693514,120079388.35,53.74580882089014,46.97573323536007,,,53.74580882089014,,20.315121511274,21.312370772505155,22.305154353853478
2022-04-11,13827,13948.25,13661.5,13772.75,13471.292431642994,14211.859443560714,12730.725419725275,40490951,114091738.5,52.79742275217038,47.14185816011345,,,,,19.026620808617697,20.45334472586225,21.406112723577905
2022-04-18,13699.40039063,13853.15039063,13413.45019531,13569.84960938,13477.592431642994,14219.261374567512,12735.923488718476,88696656,110995185.2,49.87693948056773,46.998268670569004,,,,,18.404756580543296,19.176930656699643,23.59078164977696
2022-04-25,13441.95019531,13765.95019531,13258.79980469,13462.84960938,13478.429931642997,14219.992556014255,12736.86730727174,89752437,109528550.3,48.357812000337034,47.38683065066257,,,,,18.162810569132866,17.797349179199834,24.087395986944887
2022-05-02,13397.29980469,13510.70019531,12726.54980469,12820.90039063,13457.939941408997,14246.88276701378,12668.997115804214,61673508,106285155.7,40.406370848931566,47.400253969700834,,,,,18.92494490466669,15.893490039446972,28.77165276927452
2022-05-09,12727.65039063,12869.40039063,12299.20019531,12629.5,13414.852441408997,14282.0578880893,12547.646994728693,88818205,104349021.75,38.38003511660525,46.693971610514446,,,,,20.259127393487226,14.664993209487513,32.34082650891465
2022-05-16,12634.70019531,13089.40039063,12536.54980469,13065.5,13356.977441408997,14152.235987181592,12561.718895636403,116538421,103846782.8,45.13032326335473,46.52746865070223,,,,,20.86940159449725,16.541639031477004,29.92557498116397
2022-05-23,13121,13253.79980469,12398.40039063,12669.95019531,13297.577441408997,14111.536446501243,12483.618436316752,110036000,105087857.05,40.767076255622534,46.29318422939148,,,,,20.98574186136936,16.837939184232972,26.613778458534693
2022-05-30,12731.65039063,12822.65039063,12376.70019531,12418.79980469,13220.309912111998,14059.49660485006,12381.123219373936,135449720,105915879.75,38.239136069240004,46.109730817448,,,,,21.132025161927263,15.852946020122573,25.341570754498083
2022-06-06,12406.59960938,12481.95019531,12170.45019531,12419.20019531,13179.117431642997,14087.797220461936,12270.437642824058,78329754,103193900.15,38.245710513952424,46.134724302755565,,,,,21.631013073358755,15.184743490009232,27.064256410509564
2022-06-13,12288.25,12410.75,11745.04980469,11803.95019531,13120.162451173997,14207.509995627343,12032.814906720652,84037829,100648602.2,32.51754143596253,44.99644417542222,32.51754143596253,,,,22.75132009296196,13.826453912861032,30.28784005636195
2022-06-20,11815,12270.5,11726.40039063,12178.40039063,13050.067480470998,14189.23794254983,11910.897018392167,79847208,98256393.3,38.54984514836147,44.169007914201295,,,,,23.81849058108147,12.82901879136463,28.35015065325199
2022-06-27,12275.79980469,12325.75,12084,12260.90039063,12987.597509767998,14155.627275399376,11819.56774413662,87665814,96373146.3,39.82612194745797,43.38160334138764,,,,,24.62456167179308,13.163521959005077,27.404210011285492
