time,open,high,low,close,Basis,Upper,Lower,Volume,Volume MA,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,ADX,+DI,-DI
2015-04-01,2324.75,2514,2316.85,2402.4,2630.1725000000006,3351.756034647932,1908.588965352069,2067107226,2613312891.25,43.45807817906983,50.60900299961322,,,,,23.42354934225572,17.505715048003708,25.09247684781443
2015-05-04,2421.8,2517.85,2354.1,2382.6,2645.912500000001,3330.5274792949326,1961.297520705069,2257287198,2575375471.4,43.089220268155785,50.29132290942486,,,,,23.004364528461235,16.93243487052821,24.143256937828298
2015-06-01,2386.75,2403.7,2210.65,2287.3,2646.0700000000006,3330.353372879982,1961.786627120019,2253894850,2533838380.7,41.27340654321179,49.869525757725356,,,,,23.08587702310618,16.156468455796748,26.442129805647706
2015-07-01,2292.65,2325.25,2085.89990234,2128.64990234,2635.202495117001,3344.6442716307383,1925.7607186032635,982677014,2446134645.35,38.37423125583272,48.48963485194199,,,,,23.538950587680873,15.224876407260814,27.922751734320318
2015-08-03,2133.64990234,2211.5,1666.65002441,1833.15002441,2602.529996337501,3392.010052070019,1813.049940604983,1188756000,2394801650.2,33.63510200629125,46.55717767341558,,,,,24.97453438395287,13.339314263073206,33.99437467243029
2015-09-01,1809.90002441,1826.94995117,1595.30004883,1657.80004883,2571.4374987790006,3452.95007447957,1689.9249230784312,947469000,2336957863.8,31.174762156147978,44.46910218481553,31.174762156147978,,,,26.450843696979266,12.605385249294569,33.77448813845803
2015-10-01,1673.25,1916.65002441,1644.80004883,1806.05004883,2553.557501220501,3480.7527906516325,1626.3622117893694,1193806000,2279089283.7,35.47232322467666,43.0190524480771,,,,,27.343523082535864,13.898708286897788,31.632278825646136
2015-11-02,1807.19995117,1810.05004883,1668.25,1735.80004883,2514.315003662001,3507.8239768200124,1520.8060305039894,924564504,2184702171.9,34.376911214481396,41.79441391730065,,,,,28.172439654838428,13.420546257708189,30.54402268565501
2015-12-01,1743.40002441,1844.44995117,1651.30004883,1826.84997559,2480.597502441501,3518.383526866315,1442.8114780166868,930028000,2067680520.05,37.088572019617416,40.63501860728171,,,,,28.7433098082854,13.63142209459237,29.07662626237186
2016-01-01,1826.90002441,1874.44995117,1537.90002441,1658.44995117,2408.6750000000006,3464.8605957049685,1352.4894042950327,1135934000,1898098495.6,34.2681350532434,39.457519291472046,,,,,29.57617054745801,12.504182542921948,29.458527354146533
2016-02-01,1663.84997559,1685.75,1450.40002441,1633.65002441,2324.920001220501,3347.453205925898,1302.386796515104,1462240000,1807814287.05,33.85976567819516,38.49457963520342,,,,,30.572140310272083,11.771118170553374,29.91112506526403
2016-03-01,1642.5,1954.5,1636.15002441,1912.65002441,2255.7625024410013,3189.526299407443,1321.9987054745598,1565063000,1739886602.5,42.204209450406644,38.31978099735056,,,,,29.985310452916725,17.476408530277013,27.54065935389242
2016-04-01,1907.59997559,2096.89990234,1855.94995117,2045.80004883,2204.0275048825015,3060.7580617351014,1347.2969480299016,1375892000,1691541926.25,45.72357690151741,38.25927193294988,,,,,28.76208617727056,19.983463410628048,25.88181667270059
2016-05-02,2040.55004883,2086.69995117,1871.94995117,2031.84997559,2162.345003662001,2965.748620390381,1358.9413869336213,1286568000,1628384427.5,45.411576677363755,38.529276473443666,,,,,27.626235064170558,18.891309265189133,24.46730044046698
2016-06-01,2037.84997559,2190.64990234,2009.05004883,2182.10009766,2123.130008545001,2837.3311520085877,1408.9288650814146,1209747000,1586363419.6,49.41523899286802,38.95478796014354,,,,,26.074479588339454,20.709542789858357,23.30726438927327
2016-07-01,2198.44995117,2472.75,2195.89990234,2422.69995117,2102.332506103501,2753.4145188822226,1451.2504933247797,1490489000,1566675576.6,55.09484602018106,39.81233265671678,,,,,24.945413385833554,26.477375559351277,21.546498913675418
2016-08-01,2431.10009766,2635.30004883,2403.05004883,2566.75,2097.617506103501,2733.638367863723,1461.5966443432787,1369955000,1526076835.85,58.126245830499805,41.016106891523066,,,,,24.451701293674827,29.13341545464927,20.231263646047207
2016-09-01,2568.10009766,2685.14990234,2442.30004883,2522.05004883,2098.0550085450013,2735.230008430686,1460.8800086593164,1128253000,1466209395.75,56.843888293327865,42.335368108487,,,,,24.155948786148603,28.57988250228033,18.930059272447203
2016-10-03,2542.10009766,2722.60009766,2540.19995117,2678.35009766,2101.9700134280015,2752.261759667641,1451.678267188362,1049175000,1401919829.6,60.15411036783843,44.22958299145466,,,,,24.00647772664344,28.043913431025814,17.90585367402437
2016-11-01,2692.14990234,2891.25,2508.55004883,2798.89990234,2125.692508545001,2838.3432738261886,1413.0417432638137,1497281000,1365809339.6,62.54064219361789,46.470002994131086,,,,,24.404108318209325,29.647356060808377,16.114162224213146
2016-12-01,2813.94995117,2879.5,2523.39990234,2652.5,2138.1975085450013,2878.0876575543116,1398.3073595356907,1044761000,1314692028.3,57.99754262890898,48.078947237290535,,,,,24.773336724663363,26.94555316378445,14.645657238770422
2017-01-02,2660,3137.39990234,2641.19995117,3072.10009766,2172.672513428001,3012.4174880360974,1332.9275388199044,1357662000,1269710768.4,65.69036194014186,50.315622289123425,,,,,25.85040309754107,29.956631466888794,12.883763380457234
2017-02-01,3084.5,3170.44995117,2981.94995117,3127.30004883,2214.6725158695012,3151.5559001245415,1277.789131614461,1530469000,1233539475.9,66.55810180318014,52.420588702235044,,,,,26.93536583157653,29.373874742674708,12.279414322104426
